Valor nulo: -9999.9	
Fecha (GMT)	Salinidad(psu)
2022 09 17 11	34.967
2022 09 17 12	34.967
2022 09 17 13	34.967
2022 09 17 14	34.967
2022 09 17 15	34.967
2022 09 17 16	34.967
2022 09 17 17	34.967
2022 09 17 18	34.967
2022 09 17 19	34.967
2022 09 17 20	34.967
2022 09 17 21	34.967
2022 09 17 22	34.967
2022 09 17 23	34.967
2022 09 18 00	35.187
2022 09 18 01	35.187
2022 09 18 02	35.187
2022 09 18 03	35.187
2022 09 18 04	35.187
2022 09 18 05	35.187
2022 09 18 06	35.187
2022 09 18 07	35.187
2022 09 18 08	35.187
2022 09 18 09	35.187
2022 09 18 10	35.187
2022 09 18 11	35.187
2022 09 18 12	35.187
2022 09 18 13	35.187
2022 09 18 14	35.187
2022 09 18 15	35.187
2022 09 18 16	35.187
2022 09 18 17	35.187
2022 09 18 18	35.187
2022 09 18 19	35.187
2022 09 18 20	35.187
2022 09 18 21	35.187
2022 09 18 22	35.187
2022 09 18 23	35.187
2022 09 19 00	35.18
2022 09 19 01	35.18
2022 09 19 02	35.18
2022 09 19 03	35.18
2022 09 19 04	35.18
2022 09 19 05	35.18
2022 09 19 06	35.18
2022 09 19 07	35.18
2022 09 19 08	35.18
2022 09 19 09	35.18
2022 09 19 10	35.18
2022 09 19 11	35.18
2022 09 19 12	35.18
2022 09 19 13	35.18
2022 09 19 14	35.18
2022 09 19 15	35.18
2022 09 19 16	35.18
2022 09 19 17	35.18
2022 09 19 18	35.18
2022 09 19 19	35.18
2022 09 19 20	35.18
2022 09 19 21	35.18
2022 09 19 22	35.18
2022 09 19 23	35.18
2022 09 21 00	35.227
2022 09 21 01	35.227
2022 09 21 02	35.227
2022 09 21 03	35.227
2022 09 21 04	35.227
2022 09 21 05	35.227
2022 09 21 06	35.227
2022 09 21 07	35.227
2022 09 21 08	35.227
2022 09 21 09	35.227
2022 09 21 10	35.227
2022 09 21 11	35.227
2022 09 21 12	35.227
2022 09 21 13	35.227
2022 09 21 14	35.227
2022 09 21 15	35.227
2022 09 21 16	35.227
2022 09 21 17	35.227
2022 09 21 18	35.227
2022 09 21 19	35.227
2022 09 21 20	35.227
2022 09 21 21	35.227
2022 09 21 22	35.227
2022 09 21 23	35.227
2022 09 22 00	35.21
2022 09 22 01	35.21
2022 09 22 02	35.21
2022 09 22 03	35.21
2022 09 22 04	35.21
2022 09 22 05	35.21
2022 09 22 06	35.21
2022 09 22 07	35.21
2022 09 22 08	35.21
2022 09 22 09	35.21
2022 09 22 10	35.21
2022 09 22 11	35.21
2022 09 22 12	35.21
2022 09 22 13	35.21
2022 09 22 14	35.21
2022 09 22 15	35.21
2022 09 22 16	35.21
2022 09 22 17	35.21
2022 09 22 18	35.21
2022 09 22 19	35.21
2022 09 22 20	35.21
2022 09 22 21	35.21
2022 09 22 22	35.21
2022 09 22 23	35.21
2022 09 23 00	35.135
2022 09 23 01	35.135
2022 09 23 02	35.135
2022 09 23 03	35.135
2022 09 23 04	35.135
2022 09 23 05	35.135
2022 09 23 06	35.135
2022 09 23 07	35.135
2022 09 23 08	35.135
2022 09 23 09	35.135
2022 09 23 10	35.135
2022 09 23 11	35.135
2022 09 23 12	35.135
2022 09 23 13	35.135
2022 09 23 14	35.135
2022 09 23 15	35.135
2022 09 23 16	35.135
2022 09 23 17	35.135
2022 09 23 18	35.135
2022 09 23 19	35.135
2022 09 23 20	35.135
2022 09 23 21	35.135
2022 09 23 22	35.135
2022 09 23 23	35.135
2022 09 24 00	34.981
2022 09 24 01	34.981
2022 09 24 02	34.981
2022 09 24 03	34.981
2022 09 24 04	34.981
2022 09 24 05	34.981
2022 09 24 06	34.981
2022 09 24 07	34.981
2022 09 24 08	34.981
2022 09 24 09	34.981
2022 09 24 10	34.981
2022 09 24 11	34.981
2022 09 24 12	34.981
2022 09 24 13	34.981
2022 09 24 14	34.981
2022 09 24 15	34.981
2022 09 24 16	34.981
2022 09 24 17	34.981
2022 09 24 18	34.981
2022 09 24 19	34.981
2022 09 24 20	34.981
2022 09 24 21	34.981
2022 09 24 22	34.981
2022 09 24 23	34.981
2022 09 25 00	34.969
2022 09 25 01	34.969
2022 09 25 02	34.969
2022 09 25 03	34.969
2022 09 25 04	34.969
2022 09 25 05	34.969
2022 09 25 06	34.969
2022 09 25 07	34.969
2022 09 25 08	34.969
2022 09 25 09	34.969
2022 09 25 10	34.969
2022 09 25 11	34.969
2022 09 25 12	34.969
2022 09 25 13	34.969
2022 09 25 14	34.969
2022 09 25 15	34.969
2022 09 25 16	34.969
2022 09 25 17	34.969
2022 09 25 18	34.969
2022 09 25 19	34.969
2022 09 25 20	34.969
2022 09 25 21	34.969
2022 09 25 22	34.969
2022 09 25 23	34.969
2022 09 26 00	35.009
2022 09 26 01	35.009
2022 09 26 02	35.009
2022 09 26 03	35.009
2022 09 26 04	35.009
2022 09 26 05	35.009
2022 09 26 06	35.009
2022 09 26 07	35.009
2022 09 26 08	35.009
2022 09 26 09	35.009
2022 09 26 10	35.009
2022 09 26 11	35.009
2022 09 26 12	35.009
2022 09 26 13	35.009
2022 09 26 14	35.009
2022 09 26 15	35.009
2022 09 26 16	35.009
2022 09 26 17	35.009
2022 09 26 18	35.009
2022 09 26 19	35.009
2022 09 26 20	35.009
2022 09 26 21	35.009
2022 09 26 22	35.009
2022 09 26 23	35.009
2022 09 27 00	35.052
2022 09 27 01	35.052
2022 09 27 02	35.052
2022 09 27 03	35.052
2022 09 27 04	35.052
2022 09 27 05	35.052
2022 09 27 06	35.052
2022 09 27 07	35.052
2022 09 27 08	35.052
2022 09 27 09	35.052
2022 09 27 10	35.052
2022 09 27 11	35.052
2022 09 27 12	35.052
2022 09 27 13	35.052
2022 09 27 14	35.052
2022 09 27 15	35.052
2022 09 27 16	35.052
2022 09 27 17	35.052
2022 09 27 18	35.052
2022 09 27 19	35.052
2022 09 27 20	35.052
2022 09 27 21	35.052
2022 09 27 22	35.052
2022 09 27 23	35.052
2022 09 28 00	35.163
2022 09 28 01	35.163
2022 09 28 02	35.163
2022 09 28 03	35.163
2022 09 28 04	35.163
2022 09 28 05	35.163
2022 09 28 06	35.163
2022 09 28 07	35.163
2022 09 28 08	35.163
2022 09 28 09	35.163
2022 09 28 10	35.163
2022 09 28 11	35.163
2022 09 28 12	35.163
2022 09 28 13	35.163
2022 09 28 14	35.163
2022 09 28 15	35.163
2022 09 28 16	35.163
2022 09 28 17	35.163
2022 09 28 18	35.163
2022 09 28 19	35.163
2022 09 28 20	35.163
2022 09 28 21	35.163
2022 09 28 22	35.163
2022 09 28 23	35.163
2022 09 29 00	35.184
2022 09 29 01	35.184
2022 09 29 02	35.184
2022 09 29 03	35.184
2022 09 29 04	35.184
2022 09 29 05	35.184
2022 09 29 06	35.184
2022 09 29 07	35.184
2022 09 29 08	35.184
2022 09 29 09	35.184
2022 09 29 10	35.184
2022 09 29 11	35.184
2022 09 29 12	35.184
2022 09 29 13	35.184
2022 09 29 14	35.184
2022 09 29 15	35.184
2022 09 29 16	35.184
2022 09 29 17	35.184
2022 09 29 18	35.184
2022 09 29 19	35.184
2022 09 29 20	35.184
2022 09 29 21	35.184
2022 09 29 22	35.184
2022 09 29 23	35.184
2022 09 30 00	35.165
2022 09 30 01	35.165
2022 09 30 02	35.165
2022 09 30 03	35.165
2022 09 30 04	35.165
2022 09 30 05	35.165
2022 09 30 06	35.165
2022 09 30 07	35.165
2022 09 30 08	35.165
2022 09 30 09	35.165
2022 09 30 10	35.165
2022 09 30 11	35.165
2022 09 30 12	35.165
2022 09 30 13	35.165
2022 09 30 14	35.165
2022 09 30 15	35.165
2022 09 30 16	35.165
2022 09 30 17	35.165
2022 09 30 18	35.165
2022 09 30 19	35.165
2022 09 30 20	35.165
2022 09 30 21	35.165
2022 09 30 22	35.165
2022 09 30 23	35.165
2022 10 01 00	35.117
2022 10 01 01	35.117
2022 10 01 02	35.117
2022 10 01 03	35.117
2022 10 01 04	35.117
2022 10 01 05	35.117
2022 10 01 06	35.117
2022 10 01 07	35.117
2022 10 01 08	35.117
2022 10 01 09	35.117
2022 10 01 10	35.117
2022 10 01 11	35.117
2022 10 01 12	35.117
2022 10 01 13	35.117
2022 10 01 14	35.117
2022 10 01 15	35.117
2022 10 01 16	35.117
2022 10 01 17	35.117
2022 10 01 18	35.117
2022 10 01 19	35.117
2022 10 01 20	35.117
2022 10 01 21	35.117
2022 10 01 22	35.117
2022 10 01 23	35.117
2022 10 02 00	35.005
2022 10 02 01	35.005
2022 10 02 02	35.005
2022 10 02 03	35.005
2022 10 02 04	35.005
2022 10 02 05	35.005
2022 10 02 06	35.005
2022 10 02 07	35.005
2022 10 02 08	35.005
2022 10 02 09	35.005
2022 10 02 10	35.005
2022 10 02 11	35.005
2022 10 02 12	35.005
2022 10 02 13	35.005
2022 10 02 14	35.005
2022 10 02 15	35.005
2022 10 02 16	35.005
2022 10 02 17	35.005
2022 10 02 18	35.005
2022 10 02 19	35.005
2022 10 02 20	35.005
2022 10 02 21	35.005
2022 10 02 22	35.005
2022 10 02 23	35.005
2022 10 03 00	35.102
2022 10 03 01	35.102
2022 10 03 02	35.102
2022 10 03 03	35.102
2022 10 03 04	35.102
2022 10 03 05	35.102
2022 10 03 06	35.102
2022 10 03 07	35.102
2022 10 03 08	35.102
2022 10 03 09	35.102
2022 10 03 10	35.102
2022 10 03 11	35.102
2022 10 03 12	35.102
2022 10 03 13	35.102
2022 10 03 14	35.102
2022 10 03 15	35.102
2022 10 03 16	35.102
2022 10 03 17	35.102
2022 10 03 18	35.102
2022 10 03 19	35.102
2022 10 03 20	35.102
2022 10 03 21	35.102
2022 10 03 22	35.102
2022 10 03 23	35.102
2022 10 04 00	35.015
2022 10 04 01	35.015
2022 10 04 02	35.015
2022 10 04 03	35.015
2022 10 04 04	35.015
2022 10 04 05	35.015
2022 10 04 06	35.015
2022 10 04 07	35.015
2022 10 04 08	35.015
2022 10 04 09	35.015
2022 10 04 10	35.015
2022 10 04 11	35.015
2022 10 04 12	35.015
2022 10 04 13	35.015
2022 10 04 14	35.015
2022 10 04 15	35.015
2022 10 04 16	35.015
2022 10 04 17	35.015
2022 10 04 18	35.015
2022 10 04 19	35.015
2022 10 04 20	35.015
2022 10 04 21	35.015
2022 10 04 22	35.015
2022 10 04 23	35.015
2022 10 05 00	34.89
2022 10 05 01	34.89
2022 10 05 02	34.89
2022 10 05 03	34.89
2022 10 05 04	34.89
2022 10 05 05	34.89
2022 10 05 06	34.89
2022 10 05 07	34.89
2022 10 05 08	34.89
2022 10 05 09	34.89
2022 10 05 10	34.89
2022 10 05 11	34.89
2022 10 05 12	34.89
2022 10 05 13	34.89
2022 10 05 14	34.89
2022 10 05 15	34.89
2022 10 05 16	34.89
2022 10 05 17	34.89
2022 10 05 18	34.89
2022 10 05 19	34.89
2022 10 05 20	34.89
2022 10 05 21	34.89
2022 10 05 22	34.89
2022 10 05 23	34.89
2022 10 06 00	34.888
2022 10 06 01	34.888
2022 10 06 02	34.888
2022 10 06 03	34.888
2022 10 06 04	34.888
2022 10 06 05	34.888
2022 10 06 06	34.888
2022 10 06 07	34.888
2022 10 06 08	34.888
2022 10 06 09	34.888
2022 10 06 10	34.888
2022 10 06 11	34.888
2022 10 06 12	34.888
2022 10 06 13	34.888
2022 10 06 14	34.888
2022 10 06 15	34.888
2022 10 06 16	34.888
2022 10 06 17	34.888
2022 10 06 18	34.888
2022 10 06 19	34.888
2022 10 06 20	34.888
2022 10 06 21	34.888
2022 10 06 22	34.888
2022 10 06 23	34.888
2022 10 07 00	34.974
2022 10 07 01	34.974
2022 10 07 02	34.974
2022 10 07 03	34.974
2022 10 07 04	34.974
2022 10 07 05	34.974
2022 10 07 06	34.974
2022 10 07 07	34.974
2022 10 07 08	34.974
2022 10 07 09	34.974
2022 10 07 10	34.974
2022 10 07 11	34.974
2022 10 07 12	34.974
2022 10 07 13	34.974
2022 10 07 14	34.974
2022 10 07 15	34.974
2022 10 07 16	34.974
2022 10 07 17	34.974
2022 10 07 18	34.974
2022 10 07 19	34.974
2022 10 07 20	34.974
2022 10 07 21	34.974
2022 10 07 22	34.974
2022 10 07 23	34.974
2022 10 08 00	35.016
2022 10 08 01	35.016
2022 10 08 02	35.016
2022 10 08 03	35.016
2022 10 08 04	35.016
2022 10 08 05	35.016
2022 10 08 06	35.016
2022 10 08 07	35.016
2022 10 08 08	35.016
2022 10 08 09	35.016
2022 10 08 10	35.016
2022 10 08 11	35.016
2022 10 08 12	35.016
2022 10 08 13	35.016
2022 10 08 14	35.016
2022 10 08 15	35.016
2022 10 08 16	35.016
2022 10 08 17	35.016
2022 10 08 18	35.016
2022 10 08 19	35.016
2022 10 08 20	35.016
2022 10 08 21	35.016
2022 10 08 22	35.016
2022 10 08 23	35.016
2022 10 09 00	35.013
2022 10 09 01	35.013
2022 10 09 02	35.013
2022 10 09 03	35.013
2022 10 09 04	35.013
2022 10 09 05	35.013
2022 10 09 06	35.013
2022 10 09 07	35.013
2022 10 09 08	35.013
2022 10 09 09	35.013
2022 10 09 10	35.013
2022 10 09 11	35.013
2022 10 09 12	35.013
2022 10 09 13	35.013
2022 10 09 14	35.013
2022 10 09 15	35.013
2022 10 09 16	35.013
2022 10 09 17	35.013
2022 10 09 18	35.013
2022 10 09 19	35.013
2022 10 09 20	35.013
2022 10 09 21	35.013
2022 10 09 22	35.013
2022 10 09 23	35.013
2022 10 10 00	34.856
2022 10 10 01	34.856
2022 10 10 02	34.856
2022 10 10 03	34.856
2022 10 10 04	34.856
2022 10 10 05	34.856
2022 10 10 06	34.856
2022 10 10 07	34.856
2022 10 10 08	34.856
2022 10 10 09	34.856
2022 10 10 10	34.856
2022 10 10 11	34.856
2022 10 10 12	34.856
2022 10 10 13	34.856
2022 10 10 14	34.856
2022 10 10 15	34.856
2022 10 10 16	34.856
2022 10 10 17	34.856
2022 10 10 18	34.856
2022 10 10 19	34.856
2022 10 10 20	34.856
2022 10 10 21	34.856
2022 10 10 22	34.856
2022 10 10 23	34.856
2022 10 11 00	34.678
2022 10 11 01	34.678
2022 10 11 02	34.678
2022 10 11 03	34.678
2022 10 11 04	34.678
2022 10 11 05	34.678
2022 10 11 06	34.678
2022 10 11 07	34.678
2022 10 11 08	34.678
2022 10 11 09	34.678
2022 10 11 10	34.678
2022 10 11 11	34.678
2022 10 11 12	34.678
2022 10 11 13	34.678
2022 10 11 14	34.678
2022 10 11 15	34.678
2022 10 11 16	34.678
2022 10 11 17	34.678
2022 10 11 18	34.678
2022 10 11 19	34.678
2022 10 11 20	34.678
2022 10 11 21	34.678
2022 10 11 22	34.678
2022 10 11 23	34.678
2022 10 12 00	34.522
2022 10 12 01	34.522
2022 10 12 02	34.522
2022 10 12 03	34.522
2022 10 12 04	34.522
2022 10 12 05	34.522
2022 10 12 06	34.522
2022 10 12 07	34.522
2022 10 12 08	34.522
2022 10 12 09	34.522
2022 10 12 10	34.522
2022 10 12 11	34.522
2022 10 12 12	34.522
2022 10 12 13	34.522
2022 10 12 14	34.522
2022 10 12 15	34.522
2022 10 12 16	34.522
2022 10 12 17	34.522
2022 10 12 18	34.522
2022 10 12 19	34.522
2022 10 12 20	34.522
2022 10 12 21	34.522
2022 10 12 22	34.522
2022 10 12 23	34.522
2022 10 13 00	34.547
2022 10 13 01	34.547
2022 10 13 02	34.547
2022 10 13 03	34.547
2022 10 13 04	34.547
2022 10 13 05	34.547
2022 10 13 06	34.547
2022 10 13 07	34.547
2022 10 13 08	34.547
2022 10 13 09	34.547
2022 10 13 10	34.547
2022 10 13 11	34.547
2022 10 13 12	34.547
2022 10 13 13	34.547
2022 10 13 14	34.547
2022 10 13 15	34.547
2022 10 13 16	34.547
2022 10 13 17	34.547
2022 10 13 18	34.547
2022 10 13 19	34.547
2022 10 13 20	34.547
2022 10 13 21	34.547
2022 10 13 22	34.547
2022 10 13 23	34.547
2022 10 14 00	34.504
2022 10 14 01	34.504
2022 10 14 02	34.504
2022 10 14 03	34.504
2022 10 14 04	34.504
2022 10 14 05	34.504
2022 10 14 06	34.504
2022 10 14 07	34.504
2022 10 14 08	34.504
2022 10 14 09	34.504
2022 10 14 10	34.504
2022 10 14 11	34.504
2022 10 14 12	34.504
2022 10 14 13	34.504
2022 10 14 14	34.504
2022 10 14 15	34.504
2022 10 14 16	34.504
2022 10 14 17	34.504
2022 10 14 18	34.504
2022 10 14 19	34.504
2022 10 14 20	34.504
2022 10 14 21	34.504
2022 10 14 22	34.504
2022 10 14 23	34.504
2022 10 16 00	34.627
2022 10 16 01	34.627
2022 10 16 02	34.627
2022 10 16 03	34.627
2022 10 16 04	34.627
2022 10 16 05	34.627
2022 10 16 06	34.627
2022 10 16 07	34.627
2022 10 16 08	34.627
2022 10 16 09	34.627
2022 10 16 10	34.627
2022 10 16 11	34.627
2022 10 16 12	34.627
2022 10 16 13	34.627
2022 10 16 14	34.627
2022 10 16 15	34.627
2022 10 16 16	34.627
2022 10 16 17	34.627
2022 10 16 18	34.627
2022 10 16 19	34.627
2022 10 16 20	34.627
2022 10 16 21	34.627
2022 10 16 22	34.627
2022 10 16 23	34.627
2022 10 17 00	34.587
2022 10 17 01	34.587
2022 10 17 02	34.587
2022 10 17 03	34.587
2022 10 17 04	34.587
2022 10 17 05	34.587
2022 10 17 06	34.587
2022 10 17 07	34.587
2022 10 17 08	34.587
2022 10 17 09	34.587
2022 10 17 10	34.587
2022 10 17 11	34.587
2022 10 17 12	34.587
2022 10 17 13	34.587
2022 10 17 14	34.587
2022 10 17 15	34.587
2022 10 17 16	34.587
2022 10 17 17	34.587
2022 10 17 18	34.587
2022 10 17 19	34.587
2022 10 17 20	34.587
2022 10 17 21	34.587
2022 10 17 22	34.587
2022 10 17 23	34.587
2022 10 18 00	34.702
2022 10 18 01	34.702
2022 10 18 02	34.702
2022 10 18 03	34.702
2022 10 18 04	34.702
2022 10 18 05	34.702
2022 10 18 06	34.702
2022 10 18 07	34.702
2022 10 18 08	34.702
2022 10 18 09	34.702
2022 10 18 10	34.702
2022 10 18 11	34.702
2022 10 18 12	34.702
2022 10 18 13	34.702
2022 10 18 14	34.702
2022 10 18 15	34.702
2022 10 18 16	34.702
2022 10 18 17	34.702
2022 10 18 18	34.702
2022 10 18 19	34.702
2022 10 18 20	34.702
2022 10 18 21	34.702
2022 10 18 22	34.702
2022 10 18 23	34.702
2022 10 19 00	34.704
2022 10 19 01	34.704
2022 10 19 02	34.704
2022 10 19 03	34.704
2022 10 19 04	34.704
2022 10 19 05	34.704
2022 10 19 06	34.704
2022 10 19 07	34.704
2022 10 19 08	34.704
2022 10 19 09	34.704
2022 10 19 10	34.704
2022 10 19 11	34.704
2022 10 19 12	34.704
2022 10 19 13	34.704
2022 10 19 14	34.704
2022 10 19 15	34.704
2022 10 19 16	34.704
2022 10 19 17	34.704
2022 10 19 18	34.704
2022 10 19 19	34.704
2022 10 19 20	34.704
2022 10 19 21	34.704
2022 10 19 22	34.704
2022 10 19 23	34.704
2022 10 20 00	34.778
2022 10 20 01	34.778
2022 10 20 02	34.778
2022 10 20 03	34.778
2022 10 20 04	34.778
2022 10 20 05	34.778
2022 10 20 06	34.778
2022 10 20 07	34.778
2022 10 20 08	34.778
2022 10 20 09	34.778
2022 10 20 10	34.778
2022 10 20 11	34.778
2022 10 20 12	34.778
2022 10 20 13	34.778
2022 10 20 14	34.778
2022 10 20 15	34.778
2022 10 20 16	34.778
2022 10 20 17	34.778
2022 10 20 18	34.778
2022 10 20 19	34.778
2022 10 20 20	34.778
2022 10 20 21	34.778
2022 10 20 22	34.778
2022 10 20 23	34.778
2022 10 21 00	34.858
2022 10 21 01	34.858
2022 10 21 02	34.858
2022 10 21 03	34.858
2022 10 21 04	34.858
2022 10 21 05	34.858
2022 10 21 06	34.858
2022 10 21 07	34.858
2022 10 21 08	34.858
2022 10 21 09	34.858
2022 10 21 10	34.858
2022 10 21 11	34.858
2022 10 21 12	34.858
2022 10 21 13	34.858
2022 10 21 14	34.858
2022 10 21 15	34.858
2022 10 21 16	34.858
2022 10 21 17	34.858
2022 10 21 18	34.858
2022 10 21 19	34.858
2022 10 21 20	34.858
2022 10 21 21	34.858
2022 10 21 22	34.858
2022 10 21 23	34.858
2022 10 22 00	34.886
2022 10 22 01	34.886
2022 10 22 02	34.886
2022 10 22 03	34.886
2022 10 22 04	34.886
2022 10 22 05	34.886
2022 10 22 06	34.886
2022 10 22 07	34.886
2022 10 22 08	34.886
2022 10 22 09	34.886
2022 10 22 10	34.886
2022 10 22 11	34.886
2022 10 22 12	34.886
2022 10 22 13	34.886
2022 10 22 14	34.886
2022 10 22 15	34.886
2022 10 22 16	34.886
2022 10 22 17	34.886
2022 10 22 18	34.886
2022 10 22 19	34.886
2022 10 22 20	34.886
2022 10 22 21	34.886
2022 10 22 22	34.886
2022 10 22 23	34.886
2022 10 23 00	35.045
2022 10 23 01	35.045
2022 10 23 02	35.045
2022 10 23 03	35.045
2022 10 23 04	35.045
2022 10 23 05	35.045
2022 10 23 06	35.045
2022 10 23 07	35.045
2022 10 23 08	35.045
2022 10 23 09	35.045
2022 10 23 10	35.045
2022 10 23 11	35.045
2022 10 23 12	35.045
2022 10 23 13	35.045
2022 10 23 14	35.045
2022 10 23 15	35.045
2022 10 23 16	35.045
2022 10 23 17	35.045
2022 10 23 18	35.045
2022 10 23 19	35.045
2022 10 23 20	35.045
2022 10 23 21	35.045
2022 10 23 22	35.045
2022 10 23 23	35.045
2022 10 24 00	35.132
2022 10 24 01	35.132
2022 10 24 02	35.132
2022 10 24 03	35.132
2022 10 24 04	35.132
2022 10 24 05	35.132
2022 10 24 06	35.132
2022 10 24 07	35.132
2022 10 24 08	35.132
2022 10 24 09	35.132
2022 10 24 10	35.132
2022 10 24 11	35.132
2022 10 24 12	35.132
2022 10 24 13	35.132
2022 10 24 14	35.132
2022 10 24 15	35.132
2022 10 24 16	35.132
2022 10 24 17	35.132
2022 10 24 18	35.132
2022 10 24 19	35.132
2022 10 24 20	35.132
2022 10 24 21	35.132
2022 10 24 22	35.132
2022 10 24 23	35.132
2022 10 25 00	35.017
2022 10 25 01	35.017
2022 10 25 02	35.017
2022 10 25 03	35.017
2022 10 25 04	35.017
2022 10 25 05	35.017
2022 10 25 06	35.017
2022 10 25 07	35.017
2022 10 25 08	35.017
2022 10 25 09	35.017
2022 10 25 10	35.017
2022 10 25 11	35.017
2022 10 25 12	35.017
2022 10 25 13	35.017
2022 10 25 14	35.017
2022 10 25 15	35.017
2022 10 25 16	35.017
2022 10 25 17	35.017
2022 10 25 18	35.017
2022 10 25 19	35.017
2022 10 25 20	35.017
2022 10 25 21	35.017
2022 10 25 22	35.017
2022 10 25 23	35.017
2022 10 26 00	34.778
2022 10 26 01	34.778
2022 10 26 02	34.778
2022 10 26 03	34.778
2022 10 26 04	34.778
2022 10 26 05	34.778
2022 10 26 06	34.778
2022 10 26 07	34.778
2022 10 26 08	34.778
2022 10 26 09	34.778
2022 10 26 10	34.778
2022 10 26 11	34.778
2022 10 26 12	34.778
2022 10 26 13	34.778
2022 10 26 14	34.778
2022 10 26 15	34.778
2022 10 26 16	34.778
2022 10 26 17	34.778
2022 10 26 18	34.778
2022 10 26 19	34.778
2022 10 26 20	34.778
2022 10 26 21	34.778
2022 10 26 22	34.778
2022 10 26 23	34.778
2022 10 27 00	34.782
2022 10 27 01	34.782
2022 10 27 02	34.782
2022 10 27 03	34.782
2022 10 27 04	34.782
2022 10 27 05	34.782
2022 10 27 06	34.782
2022 10 27 07	34.782
2022 10 27 08	34.782
2022 10 27 09	34.782
2022 10 27 10	34.782
2022 10 27 11	34.782
2022 10 27 12	34.782
2022 10 27 13	34.782
2022 10 27 14	34.782
2022 10 27 15	34.782
2022 10 27 16	34.782
2022 10 27 17	34.782
2022 10 27 18	34.782
2022 10 27 19	34.782
2022 10 27 20	34.782
2022 10 27 21	34.782
2022 10 27 22	34.782
2022 10 27 23	34.782
2022 10 28 00	34.841
2022 10 28 01	34.841
2022 10 28 02	34.841
2022 10 28 03	34.841
2022 10 28 04	34.841
2022 10 28 05	34.841
2022 10 28 06	34.841
2022 10 28 07	34.841
2022 10 28 08	34.841
2022 10 28 09	34.841
2022 10 28 10	34.841
2022 10 28 11	34.841
2022 10 28 12	34.841
2022 10 28 13	34.841
2022 10 28 14	34.841
2022 10 28 15	34.841
2022 10 28 16	34.841
2022 10 28 17	34.841
2022 10 28 18	34.841
2022 10 28 19	34.841
2022 10 28 20	34.841
2022 10 28 21	34.841
2022 10 28 22	34.841
2022 10 28 23	34.841
2022 10 29 00	34.987
2022 10 29 01	34.987
2022 10 29 02	34.987
2022 10 29 03	34.987
2022 10 29 04	34.987
2022 10 29 05	34.987
2022 10 29 06	34.987
2022 10 29 07	34.987
2022 10 29 08	34.987
2022 10 29 09	34.987
2022 10 29 10	34.987
2022 10 29 11	34.987
2022 10 29 12	34.987
2022 10 29 13	34.987
2022 10 29 14	34.987
2022 10 29 15	34.987
2022 10 29 16	34.987
2022 10 29 17	34.987
2022 10 29 18	34.987
2022 10 29 19	34.987
2022 10 29 20	34.987
2022 10 29 21	34.987
2022 10 29 22	34.987
2022 10 29 23	34.987
2022 10 30 00	34.807
2022 10 30 01	34.807
2022 10 30 02	34.807
2022 10 30 03	34.807
2022 10 30 04	34.807
