Valor nulo: -9999.9	
Fecha (GMT)	Temperatura del Agua(ºC)
2022 09 27 16	18.31
2022 09 27 17	18.317
2022 09 27 18	18.317
2022 09 27 19	18.317
2022 09 27 20	18.317
2022 09 27 21	18.321
2022 09 27 22	18.33
2022 09 27 23	18.343
2022 09 28 00	18.121
2022 09 28 01	18.14
2022 09 28 02	18.156
2022 09 28 03	18.168
2022 09 28 04	18.175
2022 09 28 05	18.179
2022 09 28 06	18.178
2022 09 28 07	18.178
2022 09 28 08	18.18
2022 09 28 09	18.186
2022 09 28 10	18.202
2022 09 28 11	18.225
2022 09 28 12	18.253
2022 09 28 13	18.276
2022 09 28 14	18.296
2022 09 28 15	18.313
2022 09 28 16	18.322
2022 09 28 17	18.324
2022 09 28 18	18.321
2022 09 28 19	18.316
2022 09 28 20	18.309
2022 09 28 21	18.301
2022 09 28 22	18.296
2022 09 28 23	18.292
2022 09 29 00	18.292
2022 09 29 01	18.292
2022 09 29 02	18.292
2022 09 29 03	18.289
2022 09 29 04	18.283
2022 09 29 05	18.276
2022 09 29 06	18.267
2022 09 29 07	18.256
2022 09 29 08	18.248
2022 09 29 09	18.239
2022 09 29 10	18.236
2022 09 29 11	18.235
2022 09 29 12	18.239
2022 09 29 13	18.251
2022 09 29 14	18.268
2022 09 29 15	18.282
2022 09 29 16	18.284
2022 09 29 17	18.281
2022 09 29 18	18.274
2022 09 29 19	18.268
2022 09 29 20	18.257
2022 09 29 21	18.245
2022 09 29 22	18.236
2022 09 29 23	18.227
2022 09 30 00	18.223
2022 09 30 01	18.224
2022 09 30 02	18.226
2022 09 30 03	18.228
2022 09 30 04	18.226
2022 09 30 05	18.22
2022 09 30 06	18.212
2022 09 30 07	18.201
2022 09 30 08	18.191
2022 09 30 09	18.192
2022 09 30 10	18.206
2022 09 30 11	18.222
2022 09 30 12	18.237
2022 09 30 13	18.263
2022 09 30 14	18.282
2022 09 30 15	18.298
2022 09 30 16	18.32
2022 09 30 17	18.328
2022 09 30 18	18.315
2022 09 30 19	18.291
2022 09 30 20	18.273
2022 09 30 21	18.25
2022 09 30 22	18.229
2022 09 30 23	18.216
2022 10 01 00	18.216
2022 10 01 01	18.198
2022 10 01 02	18.201
2022 10 01 03	18.214
2022 10 01 04	18.215
2022 10 01 05	18.211
2022 10 01 06	18.205
2022 10 01 07	18.197
2022 10 01 08	18.196
2022 10 01 09	18.213
2022 10 01 10	18.261
2022 10 01 11	18.364
2022 10 01 12	18.51
2022 10 01 13	18.661
2022 10 01 14	18.797
2022 10 01 15	18.899
2022 10 01 16	18.953
2022 10 01 17	18.95
2022 10 01 18	18.891
2022 10 01 19	18.795
2022 10 01 20	18.696
2022 10 01 21	18.607
2022 10 01 22	18.523
2022 10 01 23	18.448
2022 10 02 00	18.386
2022 10 02 01	18.341
2022 10 02 02	18.308
2022 10 02 03	18.282
2022 10 02 04	18.257
2022 10 02 05	18.234
2022 10 02 06	18.208
2022 10 02 07	18.18
2022 10 02 08	18.172
2022 10 02 09	18.207
2022 10 02 10	18.289
2022 10 02 11	18.411
2022 10 02 12	18.56
2022 10 02 13	18.719
2022 10 02 14	18.853
2022 10 02 15	18.948
2022 10 02 16	18.987
2022 10 02 17	18.965
2022 10 02 18	18.887
2022 10 02 19	18.787
2022 10 02 20	18.701
2022 10 02 21	18.627
2022 10 02 22	18.561
2022 10 02 23	18.507
2022 10 03 00	18.456
2022 10 03 01	18.41
2022 10 03 02	18.375
2022 10 03 03	18.355
2022 10 03 04	18.34
2022 10 03 05	18.322
2022 10 03 06	18.304
2022 10 03 07	18.293
2022 10 03 08	18.297
2022 10 03 09	18.313
2022 10 03 10	18.349
2022 10 03 11	18.406
2022 10 03 12	18.479
2022 10 03 13	18.548
2022 10 03 14	18.605
2022 10 03 15	18.646
2022 10 03 16	18.666
2022 10 03 17	18.657
2022 10 03 18	18.617
2022 10 03 19	18.567
2022 10 03 20	18.521
2022 10 03 21	18.48
2022 10 03 22	18.441
2022 10 03 23	18.405
2022 10 04 00	18.369
2022 10 04 01	18.333
2022 10 04 02	18.297
2022 10 04 03	18.268
2022 10 04 04	18.248
2022 10 04 05	18.235
2022 10 04 06	18.221
2022 10 04 07	18.213
2022 10 04 08	18.222
2022 10 04 09	18.262
2022 10 04 10	18.342
2022 10 04 11	18.457
2022 10 04 12	18.597
2022 10 04 13	18.743
2022 10 04 14	18.867
2022 10 04 15	18.961
2022 10 04 16	19.01
2022 10 04 17	19.003
2022 10 04 18	18.946
2022 10 04 19	18.874
2022 10 04 20	18.808
2022 10 04 21	18.739
2022 10 04 22	18.67
2022 10 04 23	18.605
2022 10 05 00	18.798
2022 10 05 01	18.767
2022 10 05 02	18.747
2022 10 05 03	18.717
2022 10 05 04	18.683
2022 10 05 05	18.647
2022 10 05 06	18.613
2022 10 05 07	18.594
2022 10 05 08	18.619
2022 10 05 09	18.65
2022 10 05 10	18.705
2022 10 05 11	18.778
2022 10 05 12	18.854
2022 10 05 13	18.935
2022 10 05 14	19.026
2022 10 05 15	19.099
2022 10 05 16	19.116
2022 10 05 17	19.091
2022 10 05 18	19.037
2022 10 05 19	18.989
2022 10 05 20	18.959
2022 10 05 21	18.935
2022 10 05 22	18.912
2022 10 05 23	18.889
2022 10 06 00	18.867
2022 10 06 01	18.841
2022 10 06 02	18.811
2022 10 06 03	18.79
2022 10 06 04	18.777
2022 10 06 05	18.768
2022 10 06 06	18.758
2022 10 06 07	18.774
2022 10 06 08	18.81
2022 10 06 09	18.828
2022 10 06 10	18.852
2022 10 06 11	18.89
2022 10 06 12	18.947
2022 10 06 13	19.0
2022 10 06 14	19.038
2022 10 06 15	19.065
2022 10 06 16	19.074
2022 10 06 17	19.065
2022 10 06 18	19.038
2022 10 06 19	19.001
2022 10 06 20	18.966
2022 10 06 21	18.932
2022 10 06 22	18.9
2022 10 06 23	18.874
2022 10 07 00	18.851
2022 10 07 01	18.829
2022 10 07 02	18.804
2022 10 07 03	18.772
2022 10 07 04	18.733
2022 10 07 05	18.684
2022 10 07 06	18.631
2022 10 07 07	18.588
2022 10 07 08	18.574
2022 10 07 09	18.604
2022 10 07 10	18.682
2022 10 07 11	18.803
2022 10 07 12	18.94
2022 10 07 13	19.07
2022 10 07 14	19.166
2022 10 07 15	19.209
2022 10 07 16	19.21
2022 10 07 17	19.191
2022 10 07 18	19.159
2022 10 07 19	19.121
2022 10 07 20	19.083
2022 10 07 21	19.048
2022 10 07 22	19.015
2022 10 07 23	18.98
2022 10 08 00	18.946
2022 10 08 01	18.924
2022 10 08 02	18.914
2022 10 08 03	18.894
2022 10 08 04	18.867
2022 10 08 05	18.837
2022 10 08 06	18.802
2022 10 08 07	18.773
2022 10 08 08	18.76
2022 10 08 09	18.771
2022 10 08 10	18.804
2022 10 08 11	18.859
2022 10 08 12	18.923
2022 10 08 13	18.975
2022 10 08 14	19.016
2022 10 08 15	19.04
2022 10 08 16	19.033
2022 10 08 17	18.998
2022 10 08 18	18.943
2022 10 08 19	18.879
2022 10 08 20	18.815
2022 10 08 21	18.755
2022 10 08 22	18.702
2022 10 08 23	18.652
2022 10 09 00	18.608
2022 10 09 01	18.564
2022 10 09 02	18.522
2022 10 09 03	18.48
2022 10 09 04	18.439
2022 10 09 05	18.394
2022 10 09 06	18.339
2022 10 09 07	18.281
2022 10 09 08	18.253
2022 10 09 09	18.286
2022 10 09 10	18.383
2022 10 09 11	18.525
2022 10 09 12	18.691
2022 10 09 13	18.851
2022 10 09 14	18.946
2022 10 09 15	18.898
2022 10 09 16	18.84
2022 10 09 17	18.81
2022 10 09 18	18.774
2022 10 09 19	18.727
2022 10 09 20	18.68
2022 10 09 21	18.632
2022 10 09 22	18.585
2022 10 09 23	18.544
2022 10 10 00	18.51
2022 10 10 01	18.484
2022 10 10 02	18.462
2022 10 10 03	18.438
2022 10 10 04	18.42
2022 10 10 05	18.429
2022 10 10 06	18.445
2022 10 10 07	18.434
2022 10 10 08	18.416
2022 10 10 09	18.432
2022 10 10 10	18.505
2022 10 10 11	18.623
2022 10 10 12	18.726
2022 10 10 13	18.812
2022 10 10 14	18.895
2022 10 10 15	18.977
2022 10 10 16	19.043
2022 10 10 17	19.064
2022 10 10 18	19.035
2022 10 10 19	18.983
2022 10 10 20	18.931
2022 10 10 21	18.886
2022 10 10 22	18.85
2022 10 10 23	18.823
2022 10 11 00	18.79
2022 10 11 01	18.764
2022 10 11 02	18.745
2022 10 11 03	18.724
2022 10 11 04	18.701
2022 10 11 05	18.676
2022 10 11 06	18.65
2022 10 11 07	18.627
2022 10 11 08	18.627
2022 10 11 09	18.67
2022 10 11 10	18.758
2022 10 11 11	18.886
2022 10 11 12	19.033
2022 10 11 13	19.176
2022 10 11 14	19.307
2022 10 11 15	19.414
2022 10 11 16	19.474
2022 10 11 17	19.471
2022 10 11 18	19.405
2022 10 11 19	19.309
2022 10 11 20	19.208
2022 10 11 21	19.106
2022 10 11 22	19.017
2022 10 11 23	18.975
2022 10 12 00	18.749
2022 10 12 01	18.695
2022 10 12 02	18.655
2022 10 12 03	18.629
2022 10 12 04	18.604
2022 10 12 05	18.583
2022 10 12 06	18.553
2022 10 12 07	18.519
2022 10 12 08	18.503
2022 10 12 09	18.516
2022 10 12 10	18.558
2022 10 12 11	18.643
2022 10 12 12	18.763
2022 10 12 13	18.903
2022 10 12 14	19.047
2022 10 12 15	19.157
2022 10 12 16	19.216
2022 10 12 17	19.207
2022 10 12 18	19.14
2022 10 12 19	19.049
2022 10 12 20	18.955
2022 10 12 21	18.858
2022 10 12 22	18.77
2022 10 12 23	18.689
2022 10 13 00	18.619
2022 10 13 01	18.567
2022 10 13 02	18.518
2022 10 13 03	18.472
2022 10 13 04	18.421
2022 10 13 05	18.393
2022 10 13 06	18.379
2022 10 13 07	18.405
2022 10 13 08	18.433
2022 10 13 09	18.516
2022 10 13 10	18.592
2022 10 13 11	18.662
2022 10 13 12	18.745
2022 10 13 13	18.836
2022 10 13 14	18.921
2022 10 13 15	18.96
2022 10 13 16	18.948
2022 10 13 17	18.924
2022 10 13 18	18.899
2022 10 13 19	18.871
2022 10 13 20	18.848
2022 10 13 21	18.829
2022 10 13 22	18.817
2022 10 13 23	18.811
2022 10 14 00	18.807
2022 10 14 01	18.796
2022 10 14 02	18.785
2022 10 14 03	18.775
2022 10 14 04	18.763
2022 10 14 05	18.746
2022 10 14 06	18.726
2022 10 14 07	18.704
2022 10 14 08	18.69
2022 10 14 09	18.71
2022 10 14 10	18.785
2022 10 14 11	18.91
2022 10 14 12	19.064
2022 10 14 13	19.225
2022 10 14 14	19.371
2022 10 14 15	19.486
2022 10 14 16	19.559
2022 10 14 17	19.575
2022 10 14 18	19.53
2022 10 14 19	19.442
2022 10 14 20	19.337
2022 10 14 21	19.23
2022 10 14 22	19.128
2022 10 14 23	19.039
2022 10 16 00	18.733
2022 10 16 01	18.697
2022 10 16 02	18.668
2022 10 16 03	18.643
2022 10 16 04	18.624
2022 10 16 05	18.604
2022 10 16 06	18.579
2022 10 16 07	18.562
2022 10 16 08	18.679
2022 10 16 09	18.773
2022 10 16 10	18.839
2022 10 16 11	18.927
2022 10 16 12	19.046
2022 10 16 13	19.161
2022 10 16 14	19.215
2022 10 16 15	19.213
2022 10 16 16	19.188
2022 10 16 17	19.156
2022 10 16 18	19.113
2022 10 16 19	19.063
2022 10 16 20	19.044
2022 10 16 21	19.023
2022 10 16 22	19.0
2022 10 16 23	18.982
2022 10 17 00	18.973
2022 10 17 01	18.96
2022 10 17 02	18.932
2022 10 17 03	18.905
2022 10 17 04	18.88
2022 10 17 05	18.855
2022 10 17 06	18.835
2022 10 17 07	18.817
2022 10 17 08	18.809
2022 10 17 09	18.817
2022 10 17 10	18.844
2022 10 17 11	18.91
2022 10 17 12	19.013
2022 10 17 13	19.095
2022 10 17 14	19.18
2022 10 17 15	19.285
2022 10 17 16	19.342
2022 10 17 17	19.339
2022 10 17 18	19.29
2022 10 17 19	19.219
2022 10 17 20	19.153
2022 10 17 21	19.09
2022 10 17 22	19.03
2022 10 17 23	18.978
2022 10 18 00	18.937
2022 10 18 01	18.904
2022 10 18 02	18.873
2022 10 18 03	18.843
2022 10 18 04	18.812
2022 10 18 05	18.778
2022 10 18 06	18.743
2022 10 18 07	18.716
2022 10 18 08	18.715
2022 10 18 09	18.753
2022 10 18 10	18.827
2022 10 18 11	18.932
2022 10 18 12	19.027
2022 10 18 13	19.073
2022 10 18 14	19.117
2022 10 18 15	19.162
2022 10 18 16	19.195
2022 10 18 17	19.194
2022 10 18 18	19.156
2022 10 18 19	19.1
2022 10 18 20	19.039
2022 10 18 21	18.988
2022 10 18 22	18.947
2022 10 18 23	18.905
2022 10 19 00	18.7
2022 10 19 01	18.659
2022 10 19 02	18.631
2022 10 19 03	18.605
2022 10 19 04	18.583
2022 10 19 05	18.564
2022 10 19 06	18.546
2022 10 19 07	18.524
2022 10 19 08	18.514
2022 10 19 09	18.52
2022 10 19 10	18.542
2022 10 19 11	18.586
2022 10 19 12	18.662
2022 10 19 13	18.741
2022 10 19 14	18.799
2022 10 19 15	18.832
2022 10 19 16	18.83
2022 10 19 17	18.774
2022 10 19 18	18.711
2022 10 19 19	18.65
2022 10 19 20	18.601
2022 10 19 21	18.559
2022 10 19 22	18.527
2022 10 19 23	18.501
2022 10 20 00	18.478
2022 10 20 01	18.44
2022 10 20 02	18.387
2022 10 20 03	18.344
2022 10 20 04	18.322
2022 10 20 05	18.297
2022 10 20 06	18.262
2022 10 20 07	18.225
2022 10 20 08	18.206
2022 10 20 09	18.217
2022 10 20 10	18.257
2022 10 20 11	18.31
2022 10 20 12	18.366
2022 10 20 13	18.419
2022 10 20 14	18.472
2022 10 20 15	18.523
2022 10 20 16	18.524
2022 10 20 17	18.5
2022 10 20 18	18.474
2022 10 20 19	18.452
2022 10 20 20	18.437
2022 10 20 21	18.422
2022 10 20 22	18.4
2022 10 20 23	18.375
2022 10 21 00	18.357
2022 10 21 01	18.336
2022 10 21 02	18.301
2022 10 21 03	18.268
2022 10 21 04	18.242
2022 10 21 05	18.22
2022 10 21 06	18.201
2022 10 21 07	18.186
2022 10 21 08	18.178
2022 10 21 09	18.181
2022 10 21 10	18.19
2022 10 21 11	18.203
2022 10 21 12	18.223
2022 10 21 13	18.262
2022 10 21 14	18.308
2022 10 21 15	18.345
2022 10 21 16	18.372
2022 10 21 17	18.374
2022 10 21 18	18.355
2022 10 21 19	18.34
2022 10 21 20	18.329
2022 10 21 21	18.319
2022 10 21 22	18.306
2022 10 21 23	18.291
2022 10 22 00	18.276
2022 10 22 01	18.261
2022 10 22 02	18.242
2022 10 22 03	18.223
2022 10 22 04	18.204
2022 10 22 05	18.183
2022 10 22 06	18.162
2022 10 22 07	18.141
2022 10 22 08	18.121
2022 10 22 09	18.122
2022 10 22 10	18.148
2022 10 22 11	18.193
2022 10 22 12	18.246
2022 10 22 13	18.285
2022 10 22 14	18.298
2022 10 22 15	18.301
2022 10 22 16	18.296
2022 10 22 17	18.287
2022 10 22 18	18.267
2022 10 22 19	18.235
2022 10 22 20	18.206
2022 10 22 21	18.184
2022 10 22 22	18.164
2022 10 22 23	18.143
2022 10 23 00	18.126
2022 10 23 01	18.11
2022 10 23 02	18.095
2022 10 23 03	18.078
2022 10 23 04	18.063
2022 10 23 05	18.05
2022 10 23 06	18.033
2022 10 23 07	18.006
2022 10 23 08	17.978
2022 10 23 09	17.962
2022 10 23 10	17.963
2022 10 23 11	17.985
2022 10 23 12	18.021
2022 10 23 13	18.042
2022 10 23 14	18.049
2022 10 23 15	18.05
2022 10 23 16	18.038
2022 10 23 17	18.013
2022 10 23 18	17.977
2022 10 23 19	17.944
2022 10 23 20	17.914
2022 10 23 21	17.884
2022 10 23 22	17.856
2022 10 23 23	17.828
2022 10 24 00	17.802
2022 10 24 01	17.781
2022 10 24 02	17.761
2022 10 24 03	17.743
2022 10 24 04	17.728
2022 10 24 05	17.713
2022 10 24 06	17.701
2022 10 24 07	17.683
2022 10 24 08	17.666
2022 10 24 09	17.66
2022 10 24 10	17.676
2022 10 24 11	17.724
2022 10 24 12	17.802
2022 10 24 13	17.892
2022 10 24 14	17.969
2022 10 24 15	18.016
2022 10 24 16	18.036
2022 10 24 17	18.018
2022 10 24 18	17.976
2022 10 24 19	17.933
2022 10 24 20	17.894
2022 10 24 21	17.855
2022 10 24 22	17.821
2022 10 24 23	17.785
2022 10 25 00	17.746
2022 10 25 01	17.724
2022 10 25 02	17.711
2022 10 25 03	17.701
2022 10 25 04	17.698
2022 10 25 05	17.702
2022 10 25 06	17.709
2022 10 25 07	17.717
2022 10 25 08	17.726
2022 10 25 09	17.741
2022 10 25 10	17.764
2022 10 25 11	17.797
2022 10 25 12	17.853
2022 10 25 13	17.933
2022 10 25 14	18.009
2022 10 25 15	18.011
2022 10 25 16	17.964
2022 10 25 17	17.928
2022 10 25 18	17.896
2022 10 25 19	17.856
2022 10 25 20	17.816
2022 10 25 21	17.778
2022 10 25 22	17.745
2022 10 25 23	17.728
2022 10 26 00	17.638
2022 10 26 01	17.636
2022 10 26 02	17.634
2022 10 26 03	17.627
2022 10 26 04	17.617
2022 10 26 05	17.6
2022 10 26 06	17.576
2022 10 26 07	17.556
2022 10 26 08	17.549
2022 10 26 09	17.565
2022 10 26 10	17.605
2022 10 26 11	17.664
2022 10 26 12	17.735
2022 10 26 13	17.812
2022 10 26 14	17.894
2022 10 26 15	17.972
2022 10 26 16	18.013
2022 10 26 17	18.008
2022 10 26 18	17.968
2022 10 26 19	17.918
2022 10 26 20	17.879
2022 10 26 21	17.849
2022 10 26 22	17.832
2022 10 26 23	17.827
2022 10 27 00	17.822
2022 10 27 01	17.815
2022 10 27 02	17.808
2022 10 27 03	17.79
2022 10 27 04	17.765
2022 10 27 05	17.734
2022 10 27 06	17.703
2022 10 27 07	17.686
2022 10 27 08	17.684
2022 10 27 09	17.707
2022 10 27 10	17.763
2022 10 27 11	17.831
2022 10 27 12	17.899
2022 10 27 13	17.95
2022 10 27 14	17.977
2022 10 27 15	17.993
2022 10 27 16	17.998
2022 10 27 17	17.992
2022 10 27 18	17.972
2022 10 27 19	17.936
2022 10 27 20	17.896
2022 10 27 21	17.864
2022 10 27 22	17.842
2022 10 27 23	17.823
2022 10 28 00	17.801
2022 10 28 01	17.787
2022 10 28 02	17.779
2022 10 28 03	17.77
2022 10 28 04	17.765
2022 10 28 05	17.762
2022 10 28 06	17.759
2022 10 28 07	17.757
2022 10 28 08	17.752
2022 10 28 09	17.759
2022 10 28 10	17.8
2022 10 28 11	17.868
2022 10 28 12	17.929
2022 10 28 13	17.955
2022 10 28 14	17.96
2022 10 28 15	17.966
2022 10 28 16	17.959
2022 10 28 17	17.938
2022 10 28 18	17.911
2022 10 28 19	17.882
2022 10 28 20	17.861
2022 10 28 21	17.845
2022 10 28 22	17.83
2022 10 28 23	17.819
2022 10 29 00	17.805
2022 10 29 01	17.781
2022 10 29 02	17.757
2022 10 29 03	17.741
2022 10 29 04	17.73
2022 10 29 05	17.721
2022 10 29 06	17.715
2022 10 29 07	17.718
2022 10 29 08	17.724
2022 10 29 09	17.745
2022 10 29 10	17.775
2022 10 29 11	17.812
2022 10 29 12	17.844
2022 10 29 13	17.884
2022 10 29 14	17.944
2022 10 29 15	18.009
2022 10 29 16	18.036
2022 10 29 17	18.023
2022 10 29 18	18.003
2022 10 29 19	17.982
2022 10 29 20	17.956
2022 10 29 21	17.916
2022 10 29 22	17.878
2022 10 29 23	17.852
2022 10 30 00	17.833
2022 10 30 01	17.819
2022 10 30 02	17.808
2022 10 30 03	17.803
2022 10 30 04	17.795
2022 10 30 05	17.777
2022 10 30 06	17.757
2022 10 30 07	17.738
2022 10 30 08	17.717
2022 10 30 09	17.707
2022 10 30 10	17.713
2022 10 30 11	17.727
2022 10 30 12	17.75
2022 10 30 13	17.788
2022 10 30 14	17.839
2022 10 30 15	17.885
2022 10 30 16	17.899
2022 10 30 17	17.891
2022 10 30 18	17.875
2022 10 30 19	17.863
2022 10 30 20	17.844
2022 10 30 21	17.813
2022 10 30 22	17.788
2022 10 30 23	17.766
2022 10 31 00	17.739
2022 10 31 01	17.712
2022 10 31 02	17.693
2022 10 31 03	17.684
2022 10 31 04	17.681
2022 10 31 05	17.686
2022 10 31 06	17.692
2022 10 31 07	17.696
2022 10 31 08	17.713
2022 10 31 09	17.737
2022 10 31 10	17.764
2022 10 31 11	17.805
2022 10 31 12	17.866
2022 10 31 13	17.941
2022 10 31 14	17.991
2022 10 31 15	18.019
2022 10 31 16	18.035
2022 10 31 17	18.036
2022 10 31 18	18.042
2022 10 31 19	18.059
2022 10 31 20	18.068
2022 10 31 21	18.07
2022 10 31 22	18.067
2022 10 31 23	18.064
2022 11 01 00	18.054
2022 11 01 01	18.034
2022 11 01 02	18.018
2022 11 01 03	18.003
2022 11 01 04	17.981
2022 11 01 05	17.945
2022 11 01 06	17.917
2022 11 01 07	17.906
2022 11 01 08	17.9
2022 11 01 09	17.903
2022 11 01 10	17.919
2022 11 01 11	17.956
2022 11 01 12	18.011
2022 11 01 13	18.088
2022 11 01 14	18.164
2022 11 01 15	18.187
2022 11 01 16	18.162
2022 11 01 17	18.099
2022 11 01 18	18.02
2022 11 01 19	17.959
2022 11 01 20	17.911
2022 11 01 21	17.862
2022 11 01 22	17.805
2022 11 01 23	17.751
2022 11 02 00	17.677
2022 11 02 01	17.611
2022 11 02 02	17.559
2022 11 02 03	17.514
2022 11 02 04	17.47
2022 11 02 05	17.43
2022 11 02 06	17.393
2022 11 02 07	17.361
2022 11 02 08	17.343
2022 11 02 09	17.354
2022 11 02 10	17.393
2022 11 02 11	17.455
2022 11 02 12	17.538
2022 11 02 13	17.609
2022 11 02 14	17.651
2022 11 02 15	17.67
2022 11 02 16	17.654
2022 11 02 17	17.599
2022 11 02 18	17.527
2022 11 02 19	17.465
2022 11 02 20	17.404
2022 11 02 21	17.347
2022 11 02 22	17.297
2022 11 02 23	17.253
2022 11 03 00	17.218
2022 11 03 01	17.209
2022 11 03 02	17.239
2022 11 03 03	17.305
2022 11 03 04	17.411
2022 11 03 05	17.456
2022 11 03 06	17.474
2022 11 03 07	17.496
2022 11 03 08	17.517
2022 11 03 09	17.548
2022 11 03 10	17.619
2022 11 03 11	17.71
2022 11 03 12	17.762
2022 11 03 13	17.771
2022 11 03 14	17.766
2022 11 03 15	17.761
2022 11 03 16	17.753
2022 11 03 17	17.737
2022 11 03 18	17.715
2022 11 03 19	17.696
2022 11 03 20	17.679
2022 11 03 21	17.663
2022 11 03 22	17.645
2022 11 03 23	17.629
2022 11 04 00	17.612
2022 11 04 01	17.601
2022 11 04 02	17.591
2022 11 04 03	17.575
2022 11 04 04	17.557
2022 11 04 05	17.536
2022 11 04 06	17.516
2022 11 04 07	17.499
2022 11 04 08	17.488
2022 11 04 09	17.481
2022 11 04 10	17.479
2022 11 04 11	17.48
2022 11 04 12	17.485
2022 11 04 13	17.491
2022 11 04 14	17.495
2022 11 04 15	17.495
2022 11 04 16	17.484
2022 11 04 17	17.465
2022 11 04 18	17.442
2022 11 04 19	17.419
2022 11 04 20	17.392
2022 11 04 21	17.369
2022 11 04 22	17.345
2022 11 04 23	17.318
2022 11 05 00	17.286
2022 11 05 01	17.249
2022 11 05 02	17.213
2022 11 05 03	17.176
2022 11 05 04	17.138
2022 11 05 05	17.097
2022 11 05 06	17.053
2022 11 05 07	17.016
2022 11 05 08	16.997
2022 11 05 09	17.01
2022 11 05 10	17.054
2022 11 05 11	17.118
2022 11 05 12	17.191
2022 11 05 13	17.264
2022 11 05 14	17.313
2022 11 05 15	17.325
2022 11 05 16	17.298
2022 11 05 17	17.231
2022 11 05 18	17.147
2022 11 05 19	17.075
2022 11 05 20	17.021
2022 11 05 21	16.974
2022 11 05 22	16.929
2022 11 05 23	16.892
2022 11 07 00	16.824
2022 11 07 01	16.779
2022 11 07 02	16.736
2022 11 07 03	16.7
2022 11 07 04	16.669
2022 11 07 05	16.66
2022 11 07 06	16.672
2022 11 07 07	16.669
2022 11 07 08	16.66
2022 11 07 09	16.672
2022 11 07 10	16.72
2022 11 07 11	16.801
2022 11 07 12	16.893
2022 11 07 13	16.979
2022 11 07 14	17.038
2022 11 07 15	17.06
2022 11 07 16	17.103
2022 11 07 17	17.145
2022 11 07 18	17.173
2022 11 07 19	17.192
2022 11 07 20	17.205
2022 11 07 21	17.241
2022 11 07 22	17.276
2022 11 07 23	17.3
2022 11 08 00	17.308
2022 11 08 01	17.303
2022 11 08 02	17.301
2022 11 08 03	17.301
2022 11 08 04	17.303
2022 11 08 05	17.303
2022 11 08 06	17.299
2022 11 08 07	17.294
2022 11 08 08	17.29
2022 11 08 09	17.288
2022 11 08 10	17.293
2022 11 08 11	17.309
2022 11 08 12	17.323
2022 11 08 13	17.343
2022 11 08 14	17.348
2022 11 08 15	17.337
2022 11 08 16	17.326
2022 11 08 17	17.295
2022 11 08 18	17.264
2022 11 08 19	17.242
2022 11 08 20	17.224
2022 11 08 21	17.186
2022 11 08 22	17.15
2022 11 08 23	17.119
2022 11 09 00	17.114
2022 11 09 01	17.08
2022 11 09 02	17.049
2022 11 09 03	17.017
2022 11 09 04	16.982
2022 11 09 05	16.966
2022 11 09 06	16.964
2022 11 09 07	16.947
2022 11 09 08	16.931
2022 11 09 09	16.915
2022 11 09 10	16.911
2022 11 09 11	16.953
2022 11 09 12	17.023
2022 11 09 13	17.094
